date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:06	5992/5992	---M--	200	added ('OK')	image/jpeg	etag:%221768-5593af9feced2%22	https://aapkapainter.com/uploads/procoat-e501-sherwin-williams.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/procoat-e501-sherwin-williams.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:08	21052/21052	---M--	200	added ('OK')	image/jpeg	etag:%22523c-559399fbc2ef8%22	https://aapkapainter.com/uploads/resilience-sherwinwilliams.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/resilience-sherwinwilliams.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:13	126515/126515	---M--	200	added ('OK')	image/png	etag:%221ee33-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/3.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/3.png	(from https://aapkapainter.com/exterior-painting)
16:40:13	118853/118853	---M--	200	added ('OK')	image/png	etag:%221d045-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/2.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/2.png	(from https://aapkapainter.com/exterior-painting)
16:40:14	116286/116286	---M--	200	added ('OK')	image/png	etag:%221c63e-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/4.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/4.png	(from https://aapkapainter.com/exterior-painting)
16:40:14	45636/45636	---M--	200	added ('OK')	image/jpeg	etag:%22b244-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/5.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/5.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:15	50226/50226	---M--	200	added ('OK')	image/jpeg	etag:%22c432-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/1.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/1.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:16	93831/93831	---M--	200	added ('OK')	image/jpeg	etag:%2216e87-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/6.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/6.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:16	48170/48170	---M--	200	added ('OK')	image/jpeg	etag:%22bc2a-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/7.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/7.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:17	56850/56850	---M--	200	added ('OK')	image/jpeg	etag:%22de12-56df996ef6901%22	https://aapkapainter.com/assets/newdesign/images/blog/8.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/blog/8.jpg	(from https://aapkapainter.com/exterior-painting)
16:40:19	79378/79378	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:19%20GMT	https://aapkapainter.com/paints/exterior-paint	D:/Painting%20websites/Painting%20Website/aapkapainter.com/paints/exterior-paint.html	(from https://aapkapainter.com/exterior-painting)
16:40:20	56594/56594	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:20%20GMT	https://aapkapainter.com/blog/guide-to-paint-exteriors-by-weatherproof-apex-ultima/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/guide-to-paint-exteriors-by-weatherproof-apex-ultima/index.html	(from https://aapkapainter.com/exterior-painting)
16:40:20	64869/64869	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:21%20GMT	https://aapkapainter.com/blog/which-is-better-asian-paints-ace-vs-apex-exterior/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/which-is-better-asian-paints-ace-vs-apex-exterior/index.html	(from https://aapkapainter.com/exterior-painting)
16:40:21	56960/56960	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:21%20GMT	https://aapkapainter.com/blog/how-to-paint-exterior-of-your-apartment/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/how-to-paint-exterior-of-your-apartment/index.html	(from https://aapkapainter.com/exterior-painting)
16:40:21	74984/74984	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:23%20GMT	https://aapkapainter.com/paints/berger-paints-price/butterfly-gp-enamel/114	D:/Painting%20websites/Painting%20Website/aapkapainter.com/paints/berger-paints-price/butterfly-gp-enamel/114.html	(from https://aapkapainter.com/wood-painting)
16:40:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:10:24%20GMT	https://aapkapainter.com/blog/different-wood-finishes	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/different-wood-finishes	(from https://aapkapainter.com/wood-painting)
16:40:23	108210/108210	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:25%20GMT	https://aapkapainter.com/paints/asian-paints-price/woodtech-touchwood-interior/85	D:/Painting%20websites/Painting%20Website/aapkapainter.com/paints/asian-paints-price/woodtech-touchwood-interior/85.html	(from https://aapkapainter.com/wood-painting)
16:40:23	57503/57503	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:25%20GMT	https://aapkapainter.com/blog/different-wood-finishes/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/different-wood-finishes/index.html	(from https://aapkapainter.com/wood-painting)
16:40:23	42820/42820	---M--	200	added ('OK')	image/png	etag:%22a744-55939e9a9eee4%22	https://aapkapainter.com/uploads/apcolite-premium-satin-enamel.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/apcolite-premium-satin-enamel.png	(from https://aapkapainter.com/metal-painting)
16:40:24	28035/28035	---M--	200	added ('OK')	image/png	etag:%226d83-559394eb48ee5%22	https://aapkapainter.com/uploads/dulux-satin.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/dulux-satin.png	(from https://aapkapainter.com/metal-painting)
16:40:25	39846/39846	---M--	200	added ('OK')	image/png	etag:%229ba6-55939e80d3654%22	https://aapkapainter.com/uploads/tractor-enamel.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/tractor-enamel.png	(from https://aapkapainter.com/metal-painting)
16:40:26	42431/42431	---M--	200	added ('OK')	image/png	etag:%22a5bf-55939e902b244%22	https://aapkapainter.com/uploads/apcolite-premium-gloss-enamel.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/apcolite-premium-gloss-enamel.png	(from https://aapkapainter.com/metal-painting)
16:40:27	10427/10427	---M--	200	added ('OK')	image/jpeg	etag:%2228bb-559397bac7062%22	https://aapkapainter.com/uploads/nerolac-impressiosn-hi-gloss-enamel.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/nerolac-impressiosn-hi-gloss-enamel.jpg	(from https://aapkapainter.com/metal-painting)
16:40:27	38499/38499	---M--	200	added ('OK')	image/png	etag:%229663-55939d9a59396%22	https://aapkapainter.com/uploads/royale-luxury-enamel.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/royale-luxury-enamel.png	(from https://aapkapainter.com/metal-painting)
16:40:27	29338/29338	---M--	200	added ('OK')	image/png	etag:%22729a-5593947563459%22	https://aapkapainter.com/uploads/luxol-lustre-berger.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/luxol-lustre-berger.png	(from https://aapkapainter.com/metal-painting)
16:40:27	2132/2132	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Mar%202020%2011:10:30%20GMT	https://aapkapainter.com/uploads/luxol-stain-enamel.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/luxol-stain-enamel.jpg	(from https://aapkapainter.com/metal-painting)
16:40:28	2782/2782	---M--	200	added ('OK')	image/jpeg	etag:%22ade-5593ae903172b%22	https://aapkapainter.com/uploads/berger-jadoo-enamel.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/berger-jadoo-enamel.jpg	(from https://aapkapainter.com/metal-painting)
16:40:29	10064/10064	---M--	200	added ('OK')	image/jpeg	etag:%222750-5593abe648269%22	https://aapkapainter.com/uploads/berger-butterfly-gp-enamel.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/berger-butterfly-gp-enamel.jpg	(from https://aapkapainter.com/metal-painting)
16:40:29	20206/20206	---M--	200	added ('OK')	image/jpeg	etag:%224eee-5593646f32840%22	https://aapkapainter.com/uploads/proclassic-alkyd-enamel.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/uploads/proclassic-alkyd-enamel.jpg	(from https://aapkapainter.com/metal-painting)
16:40:29	4286/4286	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	etag:W/%2210be-5922c9ebba723%22	https://aapkapainter.com/v2/assets/dist/img/favicon/favicon.ico	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/img/favicon/favicon.ico	(from https://aapkapainter.com/v2/auth/login)
16:40:30	720/720	---MCZ	200	added ('OK')	application/json	etag:W/%222d0-5922c9ebba723%22	https://aapkapainter.com/v2/assets/dist/img/favicon/manifest.json	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/img/favicon/manifest.json	(from https://aapkapainter.com/v2/auth/login)
16:40:30	10874/10874	---M--	200	added ('OK')	image/png	etag:%222a7a-5922c9ebba723%22	https://aapkapainter.com/v2/assets/dist/img/favicon/ms-icon-144x144.png	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/img/favicon/ms-icon-144x144.png	(from https://aapkapainter.com/v2/auth/login)
16:40:31	121260/121260	---M-Z	200	added ('OK')	text/css	etag:%221d9ac-5922c9ebb2a23-gzip%22	https://aapkapainter.com/v2/assets/bootstrap/css/bootstrap.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/bootstrap/css/bootstrap.min.css	(from https://aapkapainter.com/v2/auth/login)
16:40:32	23739/23739	---M-Z	200	added ('OK')	text/css	etag:%225cbb-5922c9ebb5903-gzip%22	https://aapkapainter.com/v2/assets/dist/css/font-awesome.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/css/font-awesome.min.css	(from https://aapkapainter.com/v2/auth/login)
16:40:32	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22c854-5922c9ebb5903-gzip%22	https://aapkapainter.com/v2/assets/dist/css/ionicons.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/css/ionicons.min.css	(from https://aapkapainter.com/v2/auth/login)
16:40:36	111586/111586	---M-Z	200	added ('OK')	text/css	etag:%221b3e2-5936e891f5e19-gzip%22	https://aapkapainter.com/v2/assets/dist/css/AdminLTE.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/dist/css/AdminLTE.min.css	(from https://aapkapainter.com/v2/auth/login)
16:40:37	1611/1611	---M-Z	200	added ('OK')	text/css	etag:%2264b-5922c9ebc62a3-gzip%22	https://aapkapainter.com/v2/assets/plugins/iCheck/square/blue.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/plugins/iCheck/square/blue.css	(from https://aapkapainter.com/v2/auth/login)
16:40:37	421/421	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:40%20GMT	https://aapkapainter.com/v2/auth/forgot_password	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/auth/forgot_password.html	(from https://aapkapainter.com/v2/auth/login)
16:40:38	0/0	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:40%20GMT	https://aapkapainter.com/v2/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/index.html	(from https://aapkapainter.com/v2/auth/login)
16:40:38	85659/85659	---M-Z	200	added ('OK')	application/javascript	etag:%2214e9b-5922c9ebc62a3-gzip%22	https://aapkapainter.com/v2/assets/plugins/jquery/dist/jquery-2.2.3.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/plugins/jquery/dist/jquery-2.2.3.min.js	(from https://aapkapainter.com/v2/auth/login)
16:40:39	36868/36868	---M-Z	200	added ('OK')	application/javascript	etag:%229004-5922c9ebb4963-gzip%22	https://aapkapainter.com/v2/assets/bootstrap/js/bootstrap.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/bootstrap/js/bootstrap.min.js	(from https://aapkapainter.com/v2/auth/login)
16:40:39	4516/4516	---M-Z	200	added ('OK')	application/javascript	etag:%2211a4-5922c9ebc5303-gzip%22	https://aapkapainter.com/v2/assets/plugins/iCheck/icheck.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/v2/assets/plugins/iCheck/icheck.min.js	(from https://aapkapainter.com/v2/auth/login)
16:40:40	2132/2132	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Mar%202020%2011:10:42%20GMT	https://aapkapainter.com/manifest.json	D:/Painting%20websites/Painting%20Website/aapkapainter.com/manifest.json	(from https://aapkapainter.com/paint-price-calculator)
16:40:40	0/0	---M--	200	added ('OK')	text/css	etag:%222b-583e529384cf6%22	https://aapkapainter.com/assets/react/css/main.chunk.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/css/main.chunk.css	(from https://aapkapainter.com/paint-price-calculator)
16:40:42	1188548/1188548	---MCZ	200	added ('OK')	application/javascript	etag:W/%221222e9-5997f2ff2913f-gzip%22	https://aapkapainter.com/assets/react/js/1.chunk.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/js/1.chunk.js	(from https://aapkapainter.com/paint-price-calculator)
16:40:42	306/306	---MCZ	200	added ('OK')	application/json	etag:W/%22132-5831afaf9853b%22	https://aapkapainter.com/assets/react/color_recommendation_engine/manifest.json	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/color_recommendation_engine/manifest.json	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:44	4907902/4907902	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ae3a5-5997f2ff2df5f-gzip%22	https://aapkapainter.com/assets/react/js/main.chunk.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/js/main.chunk.js	(from https://aapkapainter.com/paint-price-calculator)
16:40:45	1989215/1989215	---MCZ	200	added ('OK')	application/javascript	etag:%221e5a5f-58575d0376fa3-gzip%22	https://aapkapainter.com/assets/react/color_recommendation_engine/js/main.chunk.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/color_recommendation_engine/js/main.chunk.js	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:49	57656/57656	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:48%20GMT	https://aapkapainter.com/blog/use-color-visualization-to-make-your-house-painting-feel-like-wow/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/use-color-visualization-to-make-your-house-painting-feel-like-wow/index.html	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:49	62267/62267	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:49%20GMT	https://aapkapainter.com/blog/how-to-use-paint-visualizer-tool-to-select-best-room-paint-colors/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/how-to-use-paint-visualizer-tool-to-select-best-room-paint-colors/index.html	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:50	63649/63649	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:51%20GMT	https://aapkapainter.com/blog/how-to-choose-a-paint-color-scheme-for-your-home/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/how-to-choose-a-paint-color-scheme-for-your-home/index.html	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:50	36722/36722	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:52%20GMT	https://aapkapainter.com/house-painting-color-visualizer/select-space/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/house-painting-color-visualizer/select-space/index.html	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:51	75529/75529	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:53%20GMT	https://aapkapainter.com/blog/choose-best-room-paint-colors-combinations-schemes-for-house-painting/	D:/Painting%20websites/Painting%20Website/aapkapainter.com/blog/choose-best-room-paint-colors-combinations-schemes-for-house-painting/index.html	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:51	80688/80688	---MCZ	200	added ('OK')	text/html	date:Tue,%2031%20Mar%202020%2011:10:53%20GMT	https://aapkapainter.com/paints/nerolac-paints-prices/4	D:/Painting%20websites/Painting%20Website/aapkapainter.com/paints/nerolac-paints-prices/4.html	(from https://aapkapainter.com/nerolac-master-painter)
16:40:52	3586034/3586034	---MCZ	200	added ('OK')	application/javascript	etag:%2236b7f2-59733c9688b38-gzip%22	https://aapkapainter.com/assets/react/color_recommendation_engine/js/1.chunk.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/react/color_recommendation_engine/js/1.chunk.js	(from https://aapkapainter.com/house-painting-color-visualizer)
16:40:53	93549/93549	---M--	200	added ('OK')	image/jpeg	etag:%2216d6d-573afc6bc59dd%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-bangalore.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-bangalore.jpg	(from https://aapkapainter.com/painters-in-Bangalore)
16:40:54	1129/1129	---MC-	400	error ('Bad%20Request')	text/html	date:Tue,%2031%20Mar%202020%2011:10:56%20GMT	https://aapkapainter.com/<?=base_url('assets/images/1.gif')?>	D:/Painting%20websites/Painting%20Website/aapkapainter.com/_e7e3	(from https://aapkapainter.com/painters-in-Bangalore)
16:40:55	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:10:58%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Bangalore)
16:40:56	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:10:59%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Bangalore)
16:40:57	56563/56563	---M--	200	added ('OK')	image/jpeg	etag:%22dcf3-573afc6bc59dd%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-mumbai.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-mumbai.jpg	(from https://aapkapainter.com/painters-in-Mumbai)
16:40:57	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:00%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Mumbai)
16:40:58	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:00%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Mumbai)
16:40:59	98726/98726	---M--	200	added ('OK')	image/jpeg	etag:%22181a6-573afc6bc59dd%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-hyderabad.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-hyderabad.jpg	(from https://aapkapainter.com/painters-in-Hyderabad)
16:41:00	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:02%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Hyderabad)
16:41:00	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:03%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Hyderabad)
16:41:01	41950/41950	---M--	200	added ('OK')	image/jpeg	etag:%22a3de-573afc6bc59dd%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-pune.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-pune.jpg	(from https://aapkapainter.com/painters-in-Pune)
16:41:02	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:04%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Pune)
16:41:02	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:04%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Pune)
16:41:03	27709/27709	---M--	200	added ('OK')	image/jpeg	etag:%226c3d-57ff2c591fc1c%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-delhi.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-delhi.jpg	(from https://aapkapainter.com/painters-in-Delhi)
16:41:03	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:05%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Delhi)
16:41:04	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:06%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Delhi)
16:41:05	94144/94144	---M--	200	added ('OK')	image/jpeg	etag:%2216fc0-5983b3481cf86%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-chennai.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-chennai.jpg	(from https://aapkapainter.com/painters-in-Chennai)
16:41:05	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:08%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Chennai)
16:41:06	336/336	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Mar%202020%2011:11:08%20GMT	https://aapkapainter.com/stencils	D:/Painting%20websites/Painting%20Website/aapkapainter.com/stencils	(from https://aapkapainter.com/painters-in-Chennai)
16:41:07	106253/106253	---M--	200	added ('OK')	image/jpeg	etag:%2219f0d-59bc846d640c1%22	https://aapkapainter.com/assets/newdesign/images/homepage/painters-in-kolkata.jpg	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/newdesign/images/homepage/painters-in-kolkata.jpg	(from https://aapkapainter.com/painters-in-kolkata)
16:41:08	71552/71552	---M-Z	200	added ('OK')	text/css	etag:%2211780-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/animate.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/animate.css	(from https://aapkapainter.com/careers)
16:41:09	41388/41388	---M-Z	200	added ('OK')	text/css	etag:%22a1ac-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/icomoon.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/icomoon.css	(from https://aapkapainter.com/careers)
16:41:10	134656/134656	---M-Z	200	added ('OK')	text/css	etag:%2220e00-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/bootstrap.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/bootstrap.css	(from https://aapkapainter.com/careers)
16:41:11	6865/6865	---M-Z	200	added ('OK')	text/css	etag:%221ad1-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/flexslider.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/flexslider.css	(from https://aapkapainter.com/careers)
16:41:12	3630/3630	---M-Z	200	added ('OK')	text/css	etag:%22e2e-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/owl.carousel.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/owl.carousel.min.css	(from https://aapkapainter.com/careers)
16:41:13	2315/2315	---M-Z	200	added ('OK')	text/css	etag:%2290b-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/owl.theme.default.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/owl.theme.default.min.css	(from https://aapkapainter.com/careers)
16:41:15	25408/25408	---M-Z	200	added ('OK')	text/css	etag:%226340-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/css/style.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/css/style.css	(from https://aapkapainter.com/careers)
16:41:16	15413/15413	---M-Z	200	added ('OK')	application/javascript	etag:%223c35-5549512091a40-gzip%22	https://aapkapainter.com/assets/new_services/js/modernizr-2.6.2.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/new_services/js/modernizr-2.6.2.min.js	(from https://aapkapainter.com/careers)
16:41:17	101597/101597	---M-Z	200	added ('OK')	text/css	etag:%2218cdd-5549511f9d800-gzip%22	https://aapkapainter.com/assets/assets_for_services/css/bootstrap.min.login.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/assets_for_services/css/bootstrap.min.login.css	(from https://aapkapainter.com/careers)
16:41:17	17780/17780	---M-Z	200	added ('OK')	text/css	etag:%224574-5549511f9d800-gzip%22	https://aapkapainter.com/assets/assets_for_services/css/font-awesome.min.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/assets_for_services/css/font-awesome.min.css	(from https://aapkapainter.com/careers)
16:41:18	1698/1698	---M-Z	200	added ('OK')	text/css	etag:%226a2-5549511f9d800-gzip%22	https://aapkapainter.com/assets/assets_for_services/css/style.login.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/assets_for_services/css/style.login.css	(from https://aapkapainter.com/careers)
16:41:19	15414/15414	---M-Z	200	added ('OK')	application/javascript	etag:%223c36-5549512091a40-gzip%22	https://aapkapainter.com/assets/assets_for_services/js/vendor/modernizr-2.6.2.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/assets_for_services/js/vendor/modernizr-2.6.2.min.js	(from https://aapkapainter.com/careers)
16:41:20	29074/29074	---M-Z	200	added ('OK')	application/javascript	etag:%227192-5549512091a40-gzip%22	https://aapkapainter.com/assets/assets_for_services/js/vendor/bootstrap.min.js	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/assets_for_services/js/vendor/bootstrap.min.js	(from https://aapkapainter.com/careers)
16:41:20	6597/6597	---M-Z	200	added ('OK')	text/css	etag:%2219c5-5549512091a40-gzip%22	https://aapkapainter.com/assets/slider/css/jquery.bxslider.css	D:/Painting%20websites/Painting%20Website/aapkapainter.com/assets/slider/css/jquery.bxslider.css	(from https://aapkapainter.com/careers)
